Word,Frequency
instituted,0.00022648634
domiciled,0.0002263823
acknowledged,0.00022620962
raised,0.00022614698
prof,0.00022608835
continued,0.00022592618
renewal,0.00022584229
affecting,0.00022581258
imitation,0.00022573996
declaring,0.00022462125
oral,0.00022445594
triggered,0.00022423189
policy,0.0002242079
consiglio,0.00022362165
stato,0.00022362165
connect,0.00022331678
importation,0.00022318323
occupied,0.00022317006
distributor,0.0002229818
catalogue,0.00022289761
stipulation,0.00022265973
eur,0.00022265155
prevented,0.00022238669
fault,0.0002223577
inherent,0.00022205689
enforced,0.00022172877
consider,0.00022147596
purchased,0.00022089091
exhaustive,0.00022084433
exploitation,0.0002205246
permissible,0.00022046884
categorised,0.00022019858
disapply,0.00022004617
adapted,0.00021998285
phonetic,0.00021994696
partner,0.00021989396
adequacy,0.00021976666
guaranteeing,0.00021973734
chapter,0.00021947318
certification,0.00021860079
resolution,0.00021819411
amortisation,0.00021788855
precise,0.00021724963
pursued,0.00021644308
compound,0.0002163409
30th,0.00021591858
mixture,0.00021591857
reprotoxic,0.00021591857
paris,0.0002156105
conferring,0.00021541203
regulate,0.00021533728
prescribes,0.00021531824
substitution,0.00021520487
founded,0.00021479797
away_business,0.00021441499
directed,0.0002143971
allegedly,0.00021439703
save,0.00021439389
fix,0.00021399204
varying,0.00021399194
promotion,0.00021369693
maintain,0.000213471
whilst,0.00021286734
systematic,0.00021286219
invested,0.00021286219
seq,0.00021272991
maintenance,0.00021270287
hear,0.00021254532
respective,0.00021185317
implemented,0.00021180983
six,0.00021161177
moreover,0.00021143685
better,0.00021072244
functioning,0.00021003114
enjoys,0.00021002901
released,0.00020997819
bread,0.00020977465
dwelling,0.00020949855
salt,0.00020949323
expressed,0.00020934588
greater,0.00020908046
reserved,0.00020888368
soon,0.00020888202
complying,0.00020858232
pleaded,0.0002084813
referencing,0.00020844555
pictograms,0.00020844046
role,0.00020839539
throughout,0.00020801385
teu,0.00020782487
fine,0.00020777549
protective,0.00020768004
acted,0.00020764553
stemming,0.00020750776
filtering,0.00020750776
cinematographic,0.00020750776
audio,0.00020750776
musical,0.00020750776
telekommunikationsgesetz,0.00020750758
france,0.00020712652
declaratory,0.00020692925
staying,0.0002069292
initiated,0.00020637404
cancel,0.0002062484
re,0.00020623398
judicata,0.00020622024
being,0.00020607373
appointed,0.00020591337
export,0.00020557451
well_informed,0.00020542808
grammatical,0.00020542764
assert,0.00020542274
showing,0.00020505613
fitted,0.00020484596
harmonised,0.00020460262
said,0.0002044579
defence,0.00020444003
equity,0.0002044031
automatically,0.00020415784
evident,0.00020350008
packaged,0.0002031621
adjustment,0.00020310051
2a,0.00020303228
restrict,0.00020282026
oppose,0.00020266631
regulatory_framework,0.00020264817
voice,0.00020264319
appearing,0.00020255636
traditionally,0.00020216937
terminate,0.00020197514
specifying,0.0002017792
null,0.00020137746
obliges,0.00020036056
coverage,0.00020035935
guarantor,0.00020024246
defined,0.00020014934
ensured,0.00020002299
sought,0.00019977965
complete,0.00019967945
acquisition,0.00019949103
doorstep,0.00019941146
rejecting,0.00019906688
detected,0.00019905291
substitute,0.00019879684
recovery,0.0001986334
settled,0.00019863332
economische,0.00019780154
politierechter,0.00019780154
prejudice,0.00019728228
preservative,0.00019727807
enforce,0.0001971858
reparation,0.00019694882
follow,0.00019690402
viewed,0.00019686524
rescission,0.0001961328
central,0.00019610021
appel,0.0001959719
additive,0.00019580805
withdraw,0.0001956343
dentist,0.00019476694
journal,0.000194488
driving,0.00019415215
engine,0.00019410053
accident,0.00019410052
creating,0.00019373819
simple,0.0001934212
observance,0.00019318807
publicity,0.00019315124
residential,0.00019313188
characterising,0.00019303811
accelerated,0.00019296807
inclusion,0.00019265135
integral,0.00019258843
tribunale,0.0001925673
derives,0.00019231337
employee,0.0001922796
holding,0.00019225045
remain,0.00019197143
unilaterally,0.00019177546
contribute,0.00019123864
penalised,0.00019123856
true,0.00019075636
reproduce,0.00019056057
investigation,0.00019023512
england,0.00019018496
wale,0.00019018496
confronted,0.00019017431
organised,0.00018997739
international,0.00018981406
believe,0.000189814
alteration,0.00018975373
firstly,0.00018967949
combination,0.00018955432
unduly,0.000189302
autonomous,0.00018897973
restoring,0.00018897971
incorporation,0.00018874956
pure,0.00018868904
line,0.00018844291
financed,0.0001878077
freely,0.00018762694
circulation,0.00018731474
possibly,0.00018725413
attached,0.00018719265
define,0.00018640586
lodge,0.00018619963
hence,0.00018598625
quantitative_restriction,0.00018598301
sweden,0.00018597666
substantial,0.00018527253
demonstrate,0.00018527241
reviewing,0.0001844748
acquiring,0.00018435197
amtsgericht,0.00018432895
belonging,0.00018375057
specify,0.00018348164
formation,0.00018335533
el,0.0001831209
preceding,0.00018306258
composition,0.0001829964
variety,0.00018286963
contamination,0.00018286951
adventitious,0.00018286951
weight,0.00018282486
sample,0.00018280638
unilateral,0.00018245913
preamble,0.00018206277
minimis,0.00018206263
resulted,0.00018163076
restoration,0.00018146983
injury,0.00018092376
omitted,0.00018074956
landesgericht,0.0001806031
linz,0.0001806031
reserve,0.00018020671
aside,0.00018020654
enters,0.0001794131
adjust,0.00017896747
served,0.00017875578
canvassing,0.00017872712
stated,0.00017836451
alcoholic,0.00017830441
safe,0.00017806054
dutch,0.00017763751
comprising,0.00017755752
special,0.00017700862
microbiological,0.00017699845
barring,0.00017643282
assigned,0.00017624996
four,0.00017624475
primarily,0.00017624463
pursue,0.00017624433
temporarily,0.0001759809
entrusted,0.00017561001
took,0.00017470942
called,0.00017442997
guaranteed,0.0001744268
problem,0.00017386732
claimed,0.00017335592
followed,0.00017325064
decreto,0.00017316763
para,0.00017316714
los,0.00017316529
handed,0.0001729879
proximity,0.00017298608
rely,0.00017289168
justify,0.00017280613
diet,0.00017264558
revealed,0.00017264558
plant,0.00017264552
joint,0.00017251573
temporally,0.0001725154
summary,0.00017215607
aforementioned,0.00017214703
reality,0.00017172215
nevertheless,0.00017163016
rechtbank,0.00017157775
hygiene,0.0001715334
maize,0.00017104785
suspend,0.00017093234
wien,0.00017087747
parma,0.0001708425
realised,0.00017080623
confirmed,0.00017077757
authorization,0.00017068181
pharmaceutical,0.0001706818
promotional,0.00017068168
pyramid,0.00017068168
relates,0.00017067982
paying,0.00017067436
royal,0.00017067346
cross,0.00017066889
border,0.00017066888
dissuasive,0.00017024568
arose,0.000170245
exceptional,0.00016912581
pesticide,0.00016912544
urgency,0.00016911615
therewith,0.00016889488
romania,0.00016885482
enrichment,0.00016885127
partial,0.00016884066
reply,0.0001687877
contravene,0.0001687877
calculate,0.00016874821
attributed,0.00016746372
harmful,0.00016733563
effectively,0.00016733227
several,0.00016729531
temporal,0.00016729398
stipulates,0.00016728378
honey,0.00016668696
length,0.00016667404
disregarded,0.0001666732
hof,0.00016639537
sim,0.00016631959
passing,0.00016631116
inherently,0.00016562427
substituted,0.00016560615
resource,0.00016547623
coming,0.00016547593
starting,0.00016484903
independently,0.0001646256
similarity,0.00016456423
extend,0.00016437865
five,0.00016372578
authorising,0.00016372089
borrowed,0.00016317374
mention,0.00016301886
creates,0.00016301849
welfare,0.00016218159
ability,0.00016183051
certainty,0.00016145354
described,0.00016144654
restricted,0.00016101006
temperature,0.00016083986
repair,0.00016083986
normal,0.00016080994
carriage,0.00016048652
declare,0.00016017209
hinder,0.00016014065
dry,0.00016014064
automatic,0.00016011969
passive,0.00016011923
