Word,Frequency
prove,0.00022511058
prevented,0.0002249848
mention,0.00022483793
specifying,0.00022483255
exploitation,0.0002246907
restrict,0.00022425847
travelling,0.00022411048
role,0.00022384131
took,0.00022373153
supplemented,0.00022370915
introduced,0.0002234286
disproportionately,0.00022253991
occurrence,0.00022162487
resolution,0.00022124649
protective,0.00022103937
english,0.00022096185
consider,0.00022069163
dissuade,0.00022012174
sought,0.00021995248
reasoned,0.00021993612
register,0.0002197712
verifiability,0.00021976912
salt,0.00021893608
management,0.00021870824
depending,0.00021862537
mail,0.00021861315
alcoholic,0.00021823737
notified,0.0002182055
possibly,0.00021800734
packaged,0.00021750414
appointed,0.0002174562
suspend,0.00021731285
completed,0.00021704235
characterising,0.0002170362
complies,0.0002169469
incorporation,0.00021626595
outstanding,0.00021569888
freely,0.00021515811
adjustment,0.0002149761
trading,0.00021457321
inclusion,0.00021454417
submit,0.00021416083
temporal,0.00021416075
grammatically,0.00021411256
enrichment,0.00021356011
harmonised,0.00021331613
targeted,0.00021326714
approved,0.00021261988
claimed,0.00021258017
always,0.00021254855
remain,0.00021237192
pursued,0.0002123274
coverage,0.0002120288
demonstrate,0.00021202877
declare,0.000211777
recipient,0.00021151142
guaranteed,0.00021150253
precise,0.00021142022
firstly,0.0002113469
residential,0.0002113347
fault,0.00021109455
exhaustive,0.00021064347
being,0.00021010434
denied,0.0002099267
boarding,0.0002099267
contracted,0.00020991737
reserved,0.00020964221
specify,0.00020954582
fitted,0.00020945782
financed,0.0002094181
renewal,0.0002094082
verifiable,0.00020935641
oppose,0.00020875261
buying,0.00020861364
handed,0.00020856036
occupied,0.00020841736
obtaining,0.00020833357
shown,0.00020829898
cancel,0.00020585176
export,0.0002058229
fat,0.0002058168
creates,0.00020444201
triggered,0.00020442999
fine,0.00020411276
interpret,0.00020410541
others,0.00020385216
length,0.00020379506
ongoing,0.00020302089
assigning,0.00020302058
dangerous,0.00020293625
independently,0.00020273472
show,0.00020231614
lie,0.0002022493
rely,0.00020182015
guarantor,0.00020147974
mutual,0.00020110825
purchasing,0.00020110335
expressed,0.00020090405
acquisition,0.0002007968
motor,0.00020044256
driving,0.00020039166
accident,0.00020038025
engine,0.00020037849
gas,0.00020037059
omitted,0.00020003856
inherent,0.00020000445
repay,0.00020000432
better,0.00019983547
acquiring,0.00019983528
participating,0.00019947284
expect,0.0001994049
define,0.00019862204
craft,0.000198593
vegetable,0.0001984999
parma,0.00019823664
discriminatory,0.00019812664
inertia,0.0001981266
moreover,0.00019753967
aside,0.0001975318
enjuiciamiento,0.00019752595
declaring,0.00019732198
streaming,0.00019721809
cassation,0.0001967074
cigarette,0.00019575597
showing,0.00019430781
policy,0.00019430325
equal,0.0001933966
dentist,0.00019328405
conferring,0.00019289767
true,0.0001928367
politierechter,0.00019282158
economische,0.00019282156
compound,0.00019251436
amortisation,0.00019251418
finished,0.00019234297
differential,0.00019169308
viewed,0.00019168414
romania,0.00019165139
organised,0.00019150198
doorstep,0.00019122507
follow,0.00019120409
sweden,0.00019118274
creating,0.00019097327
prepared,0.00019047156
twofold,0.00019033955
employed,0.00019033933
recital,0.00019018147
restitutory,0.0001901814
enforce,0.00019017457
obliges,0.00019008099
france,0.00018973058
nevertheless,0.00018964785
zero,0.00018939073
similarity,0.00018938963
proximity,0.00018938909
phonetic,0.00018938318
founded,0.00018930434
lodge,0.0001892985
gerechtshof,0.00018928933
staying,0.00018906633
substituted,0.00018905748
deleted,0.00018899779
soon,0.00018896986
simple,0.0001888203
seq,0.0001888196
six,0.00018828105
several,0.00018828057
partial,0.00018827694
borrowed,0.00018788801
speed,0.00018787957
employee,0.00018756755
bad,0.0001875113
ensured,0.0001869992
invested,0.00018674422
wrongly,0.00018674045
occurred,0.00018674044
indicates,0.0001863876
van,0.00018629224
quantitative_restriction,0.00018618474
bread,0.0001861523
publicity,0.00018610506
rome,0.00018610063
appearing,0.00018609058
passing,0.00018592864
audio,0.00018592861
fix,0.00018592861
cinematographic,0.00018592861
filtering,0.00018592861
musical,0.00018592861
stemming,0.00018592861
limiting,0.00018592853
timeshare,0.00018591894
publicly,0.00018590532
relevance,0.00018582342
penalised,0.00018482383
settled,0.00018482374
pure,0.00018482335
affect_validity,0.0001848227
originally,0.00018459228
minister,0.0001845879
pursue,0.00018317904
accuracy,0.00018317047
comparability,0.0001831687
collectively,0.00018316164
rejecting,0.00018312308
passed,0.00018272376
assigned,0.00018272373
maintenance,0.00018260174
safe,0.00018260138
brings,0.00018247531
combination,0.00018238253
reality,0.00018209493
variety,0.00018207419
maize,0.00018207417
adventitious,0.00018207412
contamination,0.0001820741
death,0.00018180726
reviewing,0.00018171778
inaccurate,0.00018170882
section,0.00018169665
advice,0.00018163068
undermine,0.00018125607
substantially,0.00018125231
strength,0.0001808021
recovery,0.00018079499
summary,0.0001807916
attributed,0.00018042927
declaratory,0.00017954898
concise,0.0001795211
hence,0.0001787933
disregarded,0.00017723956
specialist,0.00017723916
called,0.00017723336
published,0.00017723038
dealer,0.0001769099
remains,0.00017622208
accepted,0.00017622199
tantamount,0.00017619619
belonging,0.00017617315
wien,0.00017562706
substitute,0.00017562097
economically,0.00017493976
promoting,0.00017493434
varying,0.00017484745
development,0.00017475695
certification,0.00017407739
minor,0.00017407729
identification,0.00017406963
reveal,0.00017406812
implemented,0.0001738234
educational,0.00017382312
pictograms,0.00017380306
microbiological,0.00017379205
restoring,0.0001734585
autonomous,0.00017345845
enters,0.00017345649
substantial,0.00017269904
young,0.0001726647
entire,0.00017241067
distinction,0.00017218564
integral,0.00017170646
partner,0.00017170618
fluctuation,0.0001717035
tribunale,0.00017168318
five,0.00017139186
stipulates,0.00017139154
journal,0.00017139006
directed,0.00017060996
amtsgericht,0.00017060981
declining,0.00017060961
allegedly,0.00017060772
detected,0.00017057867
conversion,0.00017052062
aim,0.0001701116
composition,0.00017011155
royal,0.0001701114
pesticide,0.00017011084
lacking,0.00016985841
allowed,0.00016985771
honey,0.000169242
restricted,0.000169224
calling,0.00016830742
contravene,0.00016830597
revealed,0.0001679627
decline,0.0001679627
formulation,0.00016748352
pricing,0.00016748096
recourse,0.00016748086
primarily,0.00016736776
promotional,0.0001673675
pyramid,0.0001673675
scale,0.00016733713
unjust,0.00016689482
various,0.00016668765
confirmed,0.00016668382
unilaterally,0.00016634258
despite,0.00016609488
post,0.00016609464
taste,0.00016608983
enforced,0.00016606809
harm,0.00016606787
defence,0.00016605957
wale,0.00016602017
england,0.00016602017
levy,0.00016556412
whilst,0.00016536454
carriage,0.00016536392
complying,0.0001653611
prejudice,0.00016509429
hygiene,0.00016509391
slovakia,0.00016509388
status,0.00016509386
behaviour,0.0001650879
characterises,0.0001650301
initiated,0.00016429115
logo,0.00016429099
authorising,0.00016429098
temperature,0.00016421889
repair,0.00016421788
normal,0.00016420813
connect,0.00016420403
restoration,0.00016419552
disapply,0.00016415134
introducing,0.0001640225
cumulative,0.00016380026
systematic,0.00016380014
defined,0.00016379554
earlier,0.00016379371
special,0.00016378923
transparently,0.00016375999
entirely,0.00016344803
withdraws,0.00016344101
designates,0.00016330839
international,0.00016330837
investigation,0.00016330836
short,0.00016330833
believe,0.00016330826
served,0.00016330823
attached,0.00016330821
therewith,0.00016328997
accurate,0.00016325495
grammatical,0.0001632542
well_informed,0.0001632542
committed,0.00016287835
transferred,0.00016287826
extrajudicial,0.00016287815
enjoy,0.00016287809
joint,0.0001623507
prof,0.00016235061
test,0.0001621741
relative,0.00016217401
aforementioned,0.00016216503
preserve,0.0001619955
consiglio,0.00016198648
stato,0.00016198646
reply,0.00016162959
relates,0.00016107791
front,0.00016107758
